long,lat,id,nombre,tipo,colectividad,telefono,fax,web,email,observaciones,calle_nombre,calle_altura,calle_cruce,piso,dpto,oficina,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4620881750024,-34.5603007288382,736,Escuela Iosef Caro,Institución Educativa,Judía,4783-2831,,http://josecaro.edu.ar/,Administracion@ajdut.com.ar,,Moldes,2449,,,,,Belgrano,Comuna 13,1428,C1428CRM
-58.4637379097849,-34.5696135656306,737,Bet El,Institución Educativa,Judía,4554-3203 / 4554-3901,,www.betel.edu.ar,instituto@betel.edu.ar,,Conde,1860,,,,,Belgrano,Comuna 13,1428,C1428DAB
-58.4598425618942,-34.5644684106213,738,Benei Tikva,Institución Cultural - Social,Judía,4781-9392 / 4786-9374,,www.beneitikva.org.ar,Secretaria@beneitikva.org.ar,,Vidal,2049,,,,,Belgrano,Comuna 13,1428,C1428CSE
-58.4487621596397,-34.5650309461645,739,Hillel Argentina,Institución Cultural - Social,Judía,4789-0088,,www.hillel.org.ar,,,O´Higgins,1560,,,,,Belgrano,Comuna 13,1426,C1426BHF
-58.4610501303622,-34.5583609185412,740,"Asociación Israelita, Luz Naciente ""Or Mizrah""",Institución Cultural - Social,Judía,4784-5945,,,ormizrah@ciudad.com.ar,,Ciudad de la Paz,2555,,,,,Belgrano,Comuna 13,1428,C1428CPQ
-58.4597562863349,-34.5645728997707,741,Benei Tikva,Institución Cultural - Social,Judía,4781-9392,,www.beneitikva.org.ar,secretaria@beneitikva.org.ar,,Vidal,2049,,,,,Belgrano,Comuna 13,1428,C1428CSE
-58.4451059536072,-34.5582575760372,742,Centro de Espiritualidad Judía Mishkan,Institución Cultural - Social,Judía,4781-4070/77,,www.mishkan.org.ar,mishkan@ciudad.com.ar,,Sucre,1420,,,,,Belgrano,Comuna 13,1428,C1428DUR
-58.4519309665578,-34.5556030688929,743,Comunidad Amijai,Institución Cultural - Social,Judía,4131-7033,,www.amijai.org,comunidad@amijai.org,,Arribeños,2355,,,,,Belgrano,Comuna 13,1428,C1428APE
-58.4555829107245,-34.5580648317039,744,Comunidad NCI-Emanu El,Institución Cultural - Social,Judía,4781-0281 / 4787-2414,,,nciemanuel@judaica.org.ar,,Arcos,2319,,,,,Belgrano,Comuna 13,1428,C1428AFK
-58.455475003351,-34.5581791600587,745,"Jazon Artzeinu DR.,",Institución Política,Judía,4781-0281,,,,,Arcos,2319,,,,,Belgrano,Comuna 13,1428,C1428AFK
-58.4178083264019,-34.6070255180569,61,Meretz-Argentina,Institución Política,Judía,4865-2851 / 4865-2810,,,,,Tte. Gral. Juan Domingo Perón,3638,,,,,Almagro,Comuna 5,1198,C1198AAR
-58.4178083264019,-34.6070255180569,52,Centro Comunitario Tzavta,Institución Cultural - Social,Judía,4865-2804 / 4865-2823,,,Tzavta@fibertel.com.ar,,Tte. Gral. Juan D. Perón,3638,,,,,Almagro,Comuna 5,1198,C1198AAR
-58.4978455695044,-34.5932043197758,951,Agencia Judia de Noticias,Institución Cultural - Social,Judía,,,https://agenciaajn.com/,ajn.berliner@gmail.com,,Argerich,3851,,,,,Agronomia,Comuna 15,1419,C1419DAA
-58.4136607556031,-34.579870385492,953,Centro Simon Wiesenthal,Institución Cultural - Social,Judía,4802-1744,,http://www.wiesenthal.com/ https://es-la.facebook.com/CSWLA/,info@cswlatinoamerica.org,,Cabello,3872,,PB,C,,Palermo,Comuna 14,1425,C1425APR
-58.3895166362558,-34.5981965138727,789,Fundación Memoria del Holocausto,Institución Cultural - Social,Judía,4811-3588,,,secretaria@fmh.org.ar,,Montevideo,919,,,,,Recoleta,Comuna 2,1019,C1019ABS
-58.4242306180921,-34.5979255435166,954,Hacoaj,Institución Cultural - Social,Judía,4863-2121,,http://hacoaj.org.ar/,,,Av. Estado de Israel,4156,,,,,Almagro,Comuna 5,1185,C1185AAN
-58.4096373653356,-34.6007164425086,955,Macabi,Institución Cultural - Social,Judía, 4963-8783,,http://www.macabi.com.ar/,secretaria.general@ohamacabi.org,,Tucumán,3135,,,,,Balvanera,Comuna 3,1189,C1189AAI
-58.419465945095,-34.6013441366654,51,Centro de Investigación y Difusión de la Cultura Sefaradí - CIDICSEF,Institución Cultural - Social,Judía,4861-0686,,www.cidicsef.org.ar,Cidicsef@gmail.com,,Salguero,758,,,,,Almagro,Comuna 5,1177,C1177AEN
-58.4084093781274,-34.5907151109921,811,B'nai B'rith Argentina,Institución Cultural - Social,Judía,4824-3821 / 4826-6802,4826-6802,http://www.bnaibrith.org/argentina.html,mirthabnaib@gmail.com,,Santa Fe,3044,,1,,,Recoleta,Comuna 2,1425,C1425BGS
-58.4028765026912,-34.5904009019689,812,Bene Brith,Institución Cultural - Social,Judía,4824-4625 / 4822-0258,,www.bnaibrith.org.ar,bnaib@arnet.com.ar; secrbnaib@arnet.com.ar,,Juncal,2573,,,,,Recoleta,Comuna 2,1425,C1425AYC
-58.3874328809897,-34.5972581455616,813,Campaña Unida Judeo Argentina - CUJA,Institución Cultural - Social,Judía,4815-0688 / 4815-8796,,www.cuja.org.ar,Presidencia@cuja.org.ar,,Marcelo T De Alvear,1430,,7 y 8,,,Recoleta,Comuna 2,1060,C1060AAB
-58.3905519249708,-34.5930639636734,814,Federación Sefaradí De La República Argentina,Institución Cultural - Social,Judía,4772-9008,,,Fesera@fesela.com,,Av Las Heras,1646,,,,,Recoleta,Comuna 2,1018,C1018AAN
-58.3936261658981,-34.5956697206174,815,Fundación Tzedaka,Institución Cultural - Social,Judía,4811-1430,,www.tzedaka.org.ar,Institucional@tzedaka.org.ar,,Av. Santa Fe,1821,,3,,,Recoleta,Comuna 2,1123,C1123AAA
-58.391363206261,-34.5892966475858,816,Hadassah-Argentina,Institución Cultural - Social,Judía,4801-9823,,,,,Ayacucho,1778,,3,,,Recoleta,Comuna 2,1112,C1112AAF
-58.4022494568828,-34.5990272461147,817,Helueni,Gastronomía,Judía,4963-8523,,http://www.heluenicomidasarabes.com/helueni/,,,Cordoba,2495,,,,,Recoleta,Comuna 2,1120,C1120AAG
-58.4433292785834,-34.6042355019516,35,Movimiento Sionista Apartidario,Institución Política,Judía,4811-4500,,,msrargentina@yahoo.com,,Hidalgo 1385,1385,,1,A,,Villa crespo,Comuna 15,,
-58.4432501442293,-34.6008435462941,34,Comunidad Dor Jadash,Institución Cultural - Social,Judía,4857-1034,,,dorjadash@yahoo.com.ar,,Murillo,661,,,,,Villa Crespo,Comuna 15,1414,C1414AFC
-58.443535795617,-34.5976451058309,33,Asociación Comunidad Israelita Sefaradí,Institución Cultural - Social,Judía,4855-6945,,,,,Camargo,870,,,,,Villa Crespo,Comuna 15,1414,C1414AHR
-58.441107950063,-34.5974572272357,32,"Centro Terapéutico Comunitario - Fundación Abraham Katz - ""Horim""",Institución de Salud,Judía,4854-8253 / 4855-1707,,,Cthorim@yahoo.com.ar,,Av. Corrientes,5461,,,,,Villa Crespo,Comuna 15,1414,C1414AJH
-58.4441198183375,-34.5978495658588,31,Escuela Scholem Aleijem,Institución Educativa,Judía,4854-5990,,http://www.scholem.edu.ar/,escuela@scholem.edu.ar,,Serrano,341,,,,,Villa Crespo,Comuna 15,1414,C1414DEG
-58.4421994404383,-34.5990618672913,30,Centro Hebreo Iona,Institución Educativa,Judía,4854-9745,,www.iona.org.ar,Secretaria@iona.org.ar,,Acevedo,276,,,,,Villa Crespo,Comuna 15,1414,C1414DJF
-58.443535795617,-34.5976451058309,29,Asociación Comunidad Israelita Sefaradí de Buenos Aires,Institución Política,Judía,4855-6945,,,,,Camargo,870,,,,,Villa Crespo,Comuna 15,1414,C1414AHR
-58.4368842686458,-34.6022626589082,26,Federación de Entidades Judías en Argentina -ICUF,Institución Cultural - Social,Judía,4856-9898,,http://www.icufargentina.org/,info@icufargentina.org ; icuf@icufargentina.org,,Lavalleja,182,,,,,Villa Crespo,Comuna 15,1414,C1414DTD
-58.4626025068091,-34.6016338357624,10,Comunidad Tel Aviv,Institución Educativa,Judía,4581-8394,,http://telaviv.org.ar/,info@telAviv.org.ar,,Seguí,2130,,,,,Paternal,Comuna 15,1416,C1416BXV
-58.4747146741027,-34.6262491723922,959,Instituto Puertas de Sión,Institución Educativa,Judía,4637 5897,,,direcciongeneralshaaresion@hotmail.com,,Helguera,465,,,,,Flores,Comuna 7,1406,C1406APG
-58.4653121225245,-34.5494565911403,910,Asociación De Genealogía Judía de Argentina,Institución Cultural - Social,Judía,4701-0730,,www.agja.org.ar,Consultas@agja.org.ar,,Juana Azurduy,2223,,8,8,,Nuñez,Comuna 13,1429,C1429BZE
-58.4651330111427,-34.555791430333,917,Comunidad David Wolfsohn,Institución Educativa,Judía,4545-6020,,www.wolfsohn.edu.ar,institucional@wolfsohn.edu.ar,,Amenábar,2972,,,,,Nuñez,Comuna 13,1429,C1429AEB
-58.4540848985865,-34.5497259459025,918,ORT,Institución Educativa,Judía,4782-1005 / 4789-6500,,www.ort.edu.ar,Escuelaort@ort.edu.ar,,Av. del Libertador,6796,,,,,Nuñez,Comuna 13,1429,C1429BMN
-58.4099886690951,-34.6279536913463,943,Templo Comunidad Jerusalem,Institución Cultural - Social,Judía,4957-0012,,http://comunidadjerusalem.org/,comunidad@comunidadjerusalem.org,,24 de Noviembre,1434,,,,,San Cristobal,Comuna 3,1242,C1242AAF
-58.3613122587468,-34.6347807641824,923,Centro Comunitario Guesher,Institución Cultural - Social,Judía,4286-3028,,www.guesher.org.ar,Ccguesher@guesher.org.ar,,Av. Gral. Martin Rodrguez,751,,,,,Boca,Comuna 4,,
-58.4682225742293,-34.556522253819,929,Tarbut,Institución Educativa,Judía,,,,Colegio@tarbut.edu.ar,,Av. Cramer,3019,,,,,Nuñez,Comuna 13,1429,C1429AJC
-58.4099057943477,-34.5961064110075,936,Jabad Lubavitch,Institución Religiosa,Judía,4963-1221,,http://www.jabad.org.ar/,info@jabad.org.ar,,Agüero,1164,,,,,Recoleta,Comuna 2,1425,C1425EHB
-58.4014532717617,-34.607260688279,311,Escuela Natan Gesang,Institución Educativa,Judía,4951-3275,,www.natangesang.edu.ar,Pintes@natangesang.edu.ar,,Tte. Gral. Juan D. Perón,2461,,,,,Balvanera,Comuna 3,1040,C1040AAM
-58.4012255249293,-34.6004572430212,312,Escuela Talpiot,Institución Educativa,Judía,4961-3610,,www.talpiot.edu.ar,Institutotalpiot@yahoo.com.ar,,Azcuénaga,736,,,,,Balvanera,Comuna 3,1029,C1029AAP
-58.4087676673058,-34.6011060317996,313,Hamakom Sheli,Institución Educativa,Judía,4966-2226,,http://www.hamakomsheli.com.ar/index2.html,info@hamakomsheli.com.ar,,Tucumán,3070,,,,,Balvanera,Comuna 3,1189,C1189AAH
-58.406364576272,-34.5992463820192,314,Agudat Israel,Institución Cultural - Social,Judía,4863-2301,,,,,Ecuador,920,,,,,Balvanera,Comuna 3,1214,C1214ACP
-58.403583359233,-34.6004933049738,315,Casa de DAvid Beneficencia y Culto,Institución Cultural - Social,Judía,4962-1091,,,,,Paso,724,,,,,Balvanera,Comuna 3,1031,C1031ABP
-58.4030356998532,-34.6032308890655,316,"Asociación Israelita Sefaradí ""Hijos de la Verdad""",Institución Cultural - Social,Judía,4961-9340 / 4961-4674,,,,,Lavalle,2559,,,,,Balvanera,Comuna 3,1052,C1052AAE
-58.4031224253993,-34.6003569664521,317,Asociación Israelita Puertas de la Oración,Institución Cultural - Social,Judía,4962-2865,,www.fiestajudia.com.ar/cgi-bin/mt_ver_templo_judio.cgi?sinagoga=ASOCIACI%C3%93N%20ISRAELITA%20PUERTAS%20DE%20LA%20ORACI%C3%93N&id=20,,,Paso,733,,,,,Balvanera,Comuna 3,1031,C1031ABO
-58.4015438911883,-34.6032537390604,318,Templo Congregación Yesod Hadat,Institución Cultural - Social,Judía,4961-9299 / 4961-1615,,,congregacion@pla.net.ar,,Lavalle,2449,,,,,Balvanera,Comuna 3,1052,C1052AAC
-58.4034231744111,-34.6044129081429,319,Templo de Paso,Institución Cultural - Social,Judía,4951-2306,,www.grantemplopaso.org.ar,info@grantemplopaso.org.ar,,Paso,423,,,,,Balvanera,Comuna 3,1031,C1031ABI
-58.4003525242655,-34.6013173301876,320,Templo Shaarei Hashamaim,Institución Cultural - Social,Judía,4954-2791,,,,,Viamonte,2348,,,,,Balvanera,Comuna 3,1056,C1056ABL
-58.4070602025902,-34.6026414936154,321,Yeshiva Shuva Israel,Institución Cultural - Social,Judía,,,,,,Ecuador,627,,,,,Balvanera,Comuna 3,1214,C1214ACI
-58.3952899605328,-34.6035218889576,322,Convergencia,Institución Política,Judía,4953-0293 / 4953-9614,,,convergenciajud@ciudad.com.ar,,Ayacucho,483,,,,,Balvanera,Comuna 3,1026,C1026AAA
-58.4012231887115,-34.6005345151491,323,"Mizrahi,DR.",Institución Política,Judía,4952-2390,,,,,Azcuénaga,736,,,,,Balvanera,Comuna 3,1029,C1029AAP
-58.4065134347129,-34.6033264195849,324,Movimiento Sionista Renovador,Institución Política,Judía,4865-7903,,,,,Lavalle,2812,,,,,Balvanera,Comuna 3,1190,C1190AAD
-58.4022359547267,-34.6067066886477,325,Tnuat Haavoda Hatzionit,Institución Política,Judía,4953-6197 / 4953-6267,,,tnuatavoda@ciudad.com.ar,,Larrea,266,,1,1,,Balvanera,Comuna 3,1030,C1030AAF
-58.4030826807935,-34.6001029403295,326,Yafo Kosher,Gastronomía,Judía,4966-0551,,,,,Paso,747,,,,,Balvanera,Comuna 3,1031,C1031ABO
-58.390361754677,-34.6020366175416,693,Presidente de la Asociación de Amistad Argentino-Libanesa,Institución Cultural - Social,Libanesa,5811-1292 / 2320404729,,,jglabake@gmail.com,,Tucumán,1650,,PB 1,,,San Nicolas,Comuna 1,1050,C1050AAH
-58.3788601615288,-34.5978615154635,900,Colegio Marón,Institución Religiosa,Libanesa,4311-7299,,,info@misionlibanesa.com,,Paraguay,834,,,,,Retiro,Comuna 1,1057,C1057AAL
-58.394095112503,-34.590442341154,843,Fundación Bait Al Hikma,Institución Cultural - Social,Libanesa,4806-1394,,,fundacion@altapolitica.com,,Junín,1573,,5,22,,Recoleta,Comuna 2,1113,C1113AAO
-58.3955098991127,-34.5912881733166,842,FUNLAC,Institución Cultural - Social,Libanesa,1563979697,,,m.lucas@outlook.com,,Junin,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.3978213888821,-34.5941649343348,841,Presidente Fundación Daniela Jozami,Institución Cultural - Social,Libanesa,4823-4457,,,mariaj2727@gmail.com,,Arenales,2171,,PB,,,Recoleta,Comuna 2,1124,C1124AAG
-58.3948930182084,-34.5923907684312,840,Presidente Fundación Los Cedros,Institución Cultural - Social,Libanesa,4806-6353/7850,,,fundacionloscedros@gmail.com,,Ayacucho,1416,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.3955072790572,-34.5912420251002,839,Presidente de J.U.C.A.L. (Juventud de la Unión Cultural Argentino Libanesa),Institución Cultural - Social,Libanesa,3413-014676,,,presidencia@jucal.org,,Junín,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.3956428177528,-34.5912157300669,818,Unión Cultural Argentino Libanesa,Institución Cultural - Social,Libanesa,4806-1572,,https://www.facebook.com/clublibanesbsas/,clublibanesbsas@gmail.com; secretariaucalbaires@gmail.com; melinaluques@yahoo.com.ar;aaconsultores@fibertel.com.ar;,,Junin,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.3759368064681,-34.6065013525503,692,"Presidente Cámara de Comercio
 Argentino Libanesa",Institución Cultural - Social,Libanesa,4326-6585/7889 -,,,presidencia@camaralibanesa.com.ar,,Av. Roque  Saenz Peña,651,,,,,San Nicolas,Comuna 1,1035,C1035AAB
-58.5073373302571,-34.5899819971779,563,Presidente Asociación de Beneficencia Hospital Sirio Libanés,Institución Cultural - Social,Libanesa,4574-4343 / 1562194885,,,rsimes@hospitalsirioslibanes.org,,Campana,4658,,,,,Villa Devoto,Comuna 11,1419,C1419AHN
-58.5071911838464,-34.5901458975728,564,Presidente del Hospital Sirio Libanés,Institución Cultural - Social,Libanesa,4574-4343 / 1544166822,,,rsimes@hospitalsirioslibanes.org,,Campana,4658,,,,,Villa Devoto,Comuna 11,1419,C1419AHN
-58.4147863570921,-34.5792708521437,544,Presidenta Asociación de Damas Ortodoxas San Jorge,Institución Cultural - Social,Libanesa,4802-6211,,,damassanjorge@yahoo.com.ar,,Cabello,3963,,2,A,,Palermo,Comuna 14,1425,C1425APS
-58.4251779291032,-34.5932525296447,543,Presidente Amigas del Líbano de Buenos Aires,Institución Cultural - Social,Libanesa,1541763342,,,anaelyar@yahoo.com.ar,,Julián Alvarez,1416,,,,,Palermo,Comuna 14,1414,C1414DSD
-58.3940806420131,-34.5918201776691,838,Presidenta de la Comisión de Damas del Club Sirio Libanés de Bs. As.,Institución Cultural - Social,Libanesa,4806-3002,,,info@clubsiriolibanes.org.ar,,Ayacucho,1496,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.4038523117382,-34.579561178148,542,Presidente Fundación Ninawa Daher,Institución Cultural - Social,Libanesa,1544787474,,,aliciadaher@gmail.com,,Cnel Díaz,2861,,1,,,Palermo,Comuna 14,1425,C1425DRB
-58.4053144125315,-34.5803931374846,498,Embajada del Líbano,Embajada,Libanesa,4802-0466 / 4802-4492,4802-2909,http://www.ellibano.com.ar/,embajada@ellibano.com.ae,,Av.del Libertador 2354,,,,,,Palermo,Comuna 14,,
-58.4777267624861,-34.6290788418616,140,Presidente Fearaba Argentina,Institución Cultural - Social,Libanesa,4611-2087 / 1551833064,,,assadforo@hotmail.com,,Bogotá,3449,,,,,Floresta,Comuna 10,1407,C1407ESC
-58.370093082857,-34.6125401116284,625,Director Oficina de Cultura y Difusión Islámica,Institución Cultural - Social,Libanesa,4331-7447/42 / 4331-7243,,,info@islamerica.org.ar,,Av. Belgrano,258,,7,,,Monserrat,Comuna 1,1092,C1092AAP
-58.405367727806,-34.580351237785,499,Consulado del Líbano,Consulado,Libanesa,4802-0466,4802-2909,http://www.ellibano.com.ar/docs/es/consul.php,historias@ellibano.com.ar - instituciones@ellibano.com.ar  - galladgeorge@yahoo.com,,Av. del Libertador 2354,,,,,,Palermo,Comuna 14,,
-58.4295942001974,-34.5922302323377,500,Cheff Iusef,Gastronomía,Libanesa,4773-0450,,,,,Malabia,1378,,,,,Palermo,Comuna 14,1414,C1414DMB
-58.4776304189899,-34.6290599572488,141,Presidente Asociación Arabe Argentina Islámica,Institución Cultural - Social,Libanesa,4613-1257,,,,,Bogotá,3449,,,,,Floresta,Comuna 10,1407,C1407ESC
-58.4180261416575,-34.5839757884077,501,Al Rawshe,Gastronomía,Libanesa,4831-0608,,https://www.facebook.com/Rawshebistro?fref=ts,,,Av Santa e,3870,,,,,Palermo,Comuna 14,1425,C1425BHN
-58.3955550857836,-34.5912706184636,837,Presidente Consejo Nacional Unión Cultural Argentino Libanesa,Institución Cultural - Social,Libanesa,1556912121,,,cnucal@gmail.com,,Junín,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.3941302914848,-34.5918102964076,836,Presidente del Club Sirio-Libanés y Asociación Sirio Libanesa,Institución Cultural - Social,Libanesa,4806-3002 / 4544-6967,,,info@clubsiriolibanes.org.ar,,Ayacucho,1496,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.447759931768,-34.5614390006912,759,"Presidenta de la Comisión de Damas Santa Cruz""""",Institución Cultural - Social,Libanesa,4776-2283 S.Jorge - 4383-7500fáb,,,deas42@gmail.com,,Arribeños,1774,,14,,,Belgrano,Comuna 13,1426,C1426BLL
-58.4523016525427,-34.5618570159495,760,Presidente del Consejo de la Comunidad Drusa en la Argentina,Institución Cultural - Social,Libanesa,03488-475756,,,sayourarslan@yahoo.com.ar,,Arcos,1929,,7,,,Belgrano,Comuna 13,1428,C1428AFC
-58.3955604479266,-34.5912112898472,835,Presidente del Club Libanés de Buenos Aires,Institución Cultural - Social,Libanesa,4806-1572 / 1555263538,,,adalargentina@gmail.com,,Junín,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.3956029402417,-34.5912398802681,834,Presidente Unión Cultural Argentino Libanesa U.C.A.L. Filial Buenos Aires,Institución Cultural - Social,Libanesa,4806-1572,,,secretariaucalbaires@gmail.com,,Junín,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.4282161266216,-34.5926219662301,541,Presidente Asociacion De Beneficencia Drusa,Institución Cultural - Social,Libanesa,4823-6963,,,daniel.attar@gmail.com,,Jose Antonio Cabrera,4625,,,,,Palermo,Comuna 14,1414,C1414BGI
-58.4669945993836,-34.5777912190155,358,Eparquía Maronita,Institución Religiosa,Libanesa,4311-7299 / 4312-8313,,,padre.charbel@hotmail.com,,Tronador,1464,,,,,Villa Ortuzar,Comuna 15,1427,C1427CSD
-58.4733501381774,-34.6121258438829,353,Presidente Union Libanesa Mundial Consejo Nac. De la Rep. Argentina,Institución Cultural - Social,Libanesa,4942-8628/8717 / 1544138248,,,ulm1@ciudad.com.ar,,Artigas,1651,,,,,Villa Gral. Mitre,Comuna 11,1416,C1416AKM
-58.3893762070272,-34.6028268957383,694,Presidente de la Cámara de Comercio Argentino Arabe,Institución Cultural - Social,Libanesa,4372-8167 / 4371-2561,,,president@ccaa.com.ar,,Montevideo,513,,6,,,San Nicolas,Comuna 1,1019,C1019ABK
-58.3956136114578,-34.5911871469642,819,Consejo Nacional Unión Cultural Argentino Libanesa,Institución Cultural - Social,Libanesa,1556912121 / 3621-7985,,https://www.facebook.com/UcalNacional/,cnucal@gmail.com,,Junin,1462,,,,,Recoleta,Comuna 2,1113,C1113AAN
-58.4738041878081,-34.6943806452115,552,Argentinos Lietiuviu Centras,Institución Cultural - Social,Lituana,4605-0496 / 4638-3325,,http://www.centrolituano.com/,centrolituano@hotmail.com,,Tabaré,6950,,,,,Villa Riachuelo,Comuna 8,1439,C1439DGR
-58.3698291615006,-34.6108607793301,616,Consulado Honorario de Lituania,Consulado,Lituana,4331-1525 / 433 115 28,,,snunes@abogados.net.ar,,Paseo Colón 275 11º Piso (1063),,,,,,Monserrat,Comuna 1,,
-58.440165181574,-34.567784740867,503,Consulado de Malasia,Consulado,Malasia,4776-0504 / 4776-2553 / 4777-8420,4776-0604,www.kln.gov.my/perwakilan/buenosaires,mwbaires@ciudad.com.ar,,Villanueva 1040 (1426),,,,,,Palermo,Comuna 14,,
-58.4402682068155,-34.5677095025173,502,Embajada de Malasia,Embajada,Malasia,4776-0504 / 4776-2553 / 4777-8420,4776-0604,http://www.kln.gov.my/web/arg_buenos-aires/home,mwbuenosaires@kln.gov.my,,Villanueva 1040 (C1426),,,,,,Palermo,Comuna 14,,
-58.4065166414128,-34.5772923708707,504,Embajada de Marruecos,Embajada,Marroquí,4801-8154/55/56/57,4802-0136,,sifamarruecos@fibertel.com.ar,,Castex 3461 (C1425),,,,,,Palermo,Comuna 14,,
-58.4256362730192,-34.5881093185471,506,Bereber,Gastronomía,Marroquí,4833-5662,,,,,Armenia,1880,,,,,Palermo,Comuna 14,1414,C1414DKN
